% 1. Title: Fire Detection 
% 2. Relevant Information:
%
%	 This data is about texture and distribution of colors in images from 
%	 fire in coniferous forest taken in day.
%
%      This data set includes WRITE-NUMBER!!! instances of the class "fire" 
%      and WRITE-NUMBER!!! instances of "nofire" class, and WRITE-NUMBER!!! instances of "smoke" class 
%      The instances are described by 12 attributes.
%  
% 
% 3. Number of Instances: WRITE NUMBER!!!!!!!
% 
% 4. Number of Attributes: 11  + the class attribute
% 
% 5. For Each Attribute:
%   1. Average value of red color (numeric)
%   2. Average value of green color (numeric)
%   3. Average value of blue color (numeric)
%   4. Standard Deviation value of red color (numeric)
%   5. Standard Deviation value of green color (numeric)
%   6. Standard Deviation value of blue color (numeric)
%   7. Energy value of the picture converted to gray-scale (numeric)
%   8. Homogeneity value of the picture converted to gray-scale (numeric)
%   9. Contrast value of the picture converted to gray-scale (numeric)
%   10. Dissimilarity value of the picture converted to gray-scale (numeric)
%   11. Correlation value of the picture converted to gray-scale (numeric)
%   12. Class variable (fire, no_fire, smoke)
%
% 6. Missing Attribute Values: None
%
% 7. Class Distribution: (class value 0 as "no_fire", 1 is interpreted as "fire"
%    and value 2 as "smoke" )
%    Class Value  Number of instances
%    0            
%    1            
%    2
%
@relation fire-detection 
@attribute meanr numeric
@attribute meang numeric
@attribute meanb numeric
@attribute std-devr numeric
@attribute std-devg numeric
@attribute std-devb numeric
@attribute energy numeric
@attribute homogeneity numeric
@attribute contrast numeric
@attribute dissimilarity numeric
@attribute correlation numeric
@attribute 'class' {fire, no_fire, smoke}
@data
56.5756,57.1483,45.2261,16.8756,16.3652,13.4942,0.3357,0.7721,0.5646,0.4739,0.738,no_fire
177.9256,177.3383,183.29,16.4345,16.3088,16.1641,0.4416,0.9276,0.1463,0.1451,0.9322,smoke
135.3567,101.085,47.8722,40.8699,23.6161,17.7627,0.2768,0.6778,1.2772,0.7455,0.7593,no_fire
138.7972,140.9756,141.885,32.8937,41.0906,46.0629,0.3163,0.911,0.178,0.178,0.9855,smoke
28.9428,37.3961,45.3317,18.7412,21.6747,24.4788,0.4116,0.9226,0.1548,0.1548,0.9519,smoke
86.4833,96.7811,36.8544,46.6345,52.0874,40.4745,0.1917,0.5932,4.3606,1.2577,0.7798,no_fire
187.3439,149.0678,134.5456,25.1946,22.0375,20.9313,0.3922,0.9314,0.144,0.1383,0.9644,smoke
207.3006,193.4578,181.4161,5.8241,4.9579,7.2715,0.7799,0.9725,0.055,0.055,0.8535,smoke
71.2833,59.5389,31.215,21.7039,18.5926,16.6337,0.332,0.7397,0.7642,0.559,0.7485,no_fire
164.3644,145.0456,115.2828,35.5977,37.7345,40.0376,0.3009,0.7347,2.0833,0.7523,0.8123,smoke
101.3178,121.0983,58.9289,47.6868,41.2274,28.8763,0.1417,0.506,3.209,1.3271,0.7578,no_fire
147.9228,143.9056,134.7022,13.2501,12.668,12.3746,0.619,0.8947,0.4717,0.2494,0.6722,smoke
149.4678,135.3239,121.3483,19.7731,18.0744,14.8747,0.3884,0.8867,0.2279,0.2268,0.9169,smoke
180.5817,169.9228,148.3228,31.6943,31.5565,31.9933,0.3306,0.8725,0.4031,0.2783,0.9487,smoke
160.2794,145.9539,122.6,9.8514,13.6283,17.0697,0.5277,0.9629,0.0743,0.0743,0.9491,smoke
230.6333,218.7939,203.3839,8.0598,10.4033,11.5876,0.62,0.9675,0.0907,0.0692,0.9074,smoke
161.0772,66.6717,35.9294,68.3635,34.6464,15.787,0.2293,0.7758,0.5777,0.47,0.9517,fire
237.0094,136.1228,44.6356,15.0221,20.6499,18.0324,0.2472,0.594,1.7285,0.9609,0.3999,fire
147.655,89.1122,59.6561,58.4893,21.8108,18.112,0.2948,0.8158,0.4569,0.3832,0.9197,fire
137.58,141.0233,145.2794,29.6336,39.0867,38.4685,0.3372,0.8832,0.2636,0.2387,0.9754,smoke
194.5956,86.0567,58.5917,45.9982,38.5794,21.8923,0.182,0.618,2.021,0.9563,0.8201,fire
147.8517,90.1411,42.0989,69.6093,45.2176,29.3009,0.1355,0.5105,3.2506,1.3197,0.8127,fire
154.0178,95.1333,40.805,76.3457,49.8802,23.5725,0.1903,0.6572,1.7018,0.8435,0.9225,fire
55.2006,71.0639,98.3589,28.9797,31.0654,35.7797,0.322,0.7819,0.7511,0.4881,0.9029,smoke
86.8889,66.6389,41.7689,25.6048,20.0645,14.4844,0.3976,0.7985,0.6094,0.4348,0.8202,no_fire
71.3733,77.0511,36.2889,17.0926,10.94,9.1563,0.462,0.8424,0.3815,0.326,0.6815,no_fire
217.8894,146.6078,73.6517,30.6892,35.4388,23.853,0.1789,0.5836,2.6088,1.0805,0.695,fire
141.8994,174.815,51.4678,52.0171,61.0285,30.853,0.1209,0.4339,6.4628,1.8171,0.7437,no_fire
120.7878,149.3756,44.2994,52.7377,65.0384,31.9216,0.1212,0.458,8.086,1.956,0.7066,no_fire
146.4644,137.4906,136.9278,44.435,39.1805,34.86,0.546,0.9029,0.7109,0.2676,0.9427,smoke
138.2517,45.6156,8.3372,17.5072,8.2585,4.2599,0.681,0.9762,0.0476,0.0476,0.9307,fire
159.2722,91.4611,69.1594,60.3775,31.9577,27.1064,0.1692,0.5552,2.2387,1.106,0.756,fire
209.04,211.9411,209.3606,39.9656,33.417,27.0632,0.403,0.8919,0.3005,0.2302,0.9687,smoke
144.975,159.0378,169.6467,9.5419,14.0493,21.2568,0.4864,0.9154,0.1706,0.1695,0.8836,smoke
162.0539,185.9711,198.6833,31.5044,26.5398,23.721,0.3399,0.8892,0.2324,0.2234,0.9607,smoke
126.9578,58.4906,15.1139,78.9304,63.375,27.9816,0.3016,0.6662,3.254,1.0045,0.8903,fire
230.1306,182.5494,135.7089,22.419,53.2249,62.6119,0.3582,0.8484,0.3889,0.3175,0.9759,fire
153.1594,84.3822,27.6028,51.6188,52.8354,28.8655,0.2129,0.6607,1.7545,0.8452,0.9125,fire
54.5894,46.9867,24.6511,15.8389,13.8927,12.4726,0.3773,0.7914,0.5068,0.432,0.6991,no_fire
217.3289,91.5067,35.2739,32.9726,21.1656,12.9757,0.2496,0.6622,1.0601,0.7392,0.7376,fire
158.6922,137.3733,71.4028,34.819,34.0143,29.4454,0.1609,0.407,6.1395,1.873,0.3196,no_fire
110.4656,69.1467,69.6,22.3153,20.6379,26.3784,0.377,0.8556,0.3039,0.2914,0.9053,smoke
166.7456,96.0056,16.9106,82.2151,56.9161,16.3655,0.1635,0.5357,3.5476,1.3118,0.8629,fire
241.9628,234.0583,225.4306,4.5528,7.2091,10.3596,0.6718,0.9691,0.0618,0.0618,0.9003,smoke
110.5039,94.0928,83.5506,29.5441,28.4075,21.3513,0.2075,0.6222,1.5981,0.8929,0.7432,no_fire
132.4317,95.0756,81.8567,61.7891,43.6007,36.2155,0.1132,0.3843,7.7455,2.0958,0.5083,fire
193.0472,71.9689,32.4561,20.2222,11.3059,4.9942,0.6802,0.9421,0.1281,0.1179,0.9023,fire
92.8639,89.3267,77.2883,34.8764,31.5502,24.4741,0.2191,0.6436,1.8424,0.8844,0.7687,no_fire
173.5417,86.34,40.1128,62.7231,31.5371,23.1831,0.2267,0.6059,2.5612,1.0522,0.713,fire
189.9717,139.8606,106.8833,43.2034,20.5327,25.8842,0.2893,0.7583,0.6729,0.5142,0.8334,fire
153.3606,98.7467,25.8022,61.9425,44.1501,18.0207,0.1543,0.4851,5.8413,1.6508,0.5836,fire
126.5278,66.2878,32.9361,75.0213,35.5647,18.2117,0.2107,0.6249,2.1434,0.962,0.8438,fire
218.0506,162.7228,46.1072,42.4245,51.4278,29.8495,0.1392,0.4273,7.8112,1.9563,0.5259,fire
144.9117,112.1628,87.8894,58.7565,55.1769,40.4785,0.132,0.4818,5.1083,1.5935,0.7781,fire
86.5222,86.6839,48.1817,42.2508,41.7433,31.0667,0.1296,0.4428,5.036,1.6759,0.6178,no_fire
93.075,103.7639,101.0739,32.4559,19.0589,17.0019,0.3043,0.7051,1.1508,0.6746,0.6604,no_fire
78.5856,72.1611,43.9928,38.1502,33.0199,28.0756,0.1584,0.4959,3.0374,1.3265,0.6531,no_fire
102.1417,94.8622,77.105,25.433,22.9182,17.4255,0.2158,0.5776,1.8957,1.0147,0.5632,no_fire
100.0628,121.4294,39.6133,49.1227,59.8748,27.543,0.137,0.4748,5.8926,1.6976,0.75,no_fire
133.9233,129.97,126.0506,63.8374,49.5334,31.8938,0.3241,0.8151,0.8407,0.4405,0.9585,smoke
171.0839,51.5394,21.4433,66.2385,34.4869,16.2712,0.1462,0.4699,4.0085,1.487,0.6178,fire
86.2206,104.5506,39.9822,48.8146,52.7361,34.3695,0.1162,0.4173,6.3538,1.8601,0.6777,no_fire
178.8006,164.1706,135.115,56.3852,60.2141,60.3577,0.2353,0.8159,0.4989,0.39,0.9812,smoke
154.0422,93.5539,21.78,83.002,56.8584,16.1862,0.126,0.51,4.1032,1.4274,0.8425,fire
61.3017,54.8272,32.8589,26.8705,25.9007,21.5224,0.1958,0.5685,2.0476,1.0522,0.6172,no_fire
133.5033,158.3378,175.1906,15.5565,16.5126,15.2048,0.4413,0.917,0.1661,0.1661,0.923,smoke
117.07,127.0811,126.6194,62.5564,47.615,32.9571,0.2843,0.7188,1.1723,0.6599,0.9371,no_fire
243.5306,205.1728,86.545,18.0518,44.3787,30.932,0.2262,0.6669,2.1661,0.8736,0.7841,fire
137.9783,124.4589,103.8161,18.9027,18.3243,15.8528,0.424,0.9101,0.1797,0.1797,0.9338,smoke
182.4272,120.7328,79.305,73.4859,87.8503,56.381,0.2183,0.7,1.6599,0.7619,0.9677,fire
107.5889,91.3689,71.9506,35.7092,41.7551,43.1554,0.2282,0.6985,0.9529,0.6604,0.9262,no_fire
104.0094,52.3872,24.6561,47.0744,32.6895,20.0427,0.1982,0.5815,2.7069,1.0969,0.6973,fire
154.9694,90.9628,49.4728,52.2865,49.6613,34.7,0.1231,0.4436,7.2902,1.8991,0.6035,fire
189.8072,135.7244,78.8839,12.8229,13.9898,15.9161,0.5462,0.9524,0.0952,0.0952,0.9408,smoke
21.6639,20.2722,11.555,10.385,10.0058,8.5885,0.5045,0.8722,0.2625,0.2568,0.7523,no_fire
172.8378,189.2667,59.0394,36.2904,36.809,21.2449,0.292,0.7252,1.7008,0.7086,0.8162,no_fire
197.7311,177.3067,142.5417,29.4096,33.7862,34.7915,0.2878,0.8641,0.2732,0.2721,0.9686,smoke
141.9722,144.365,156.4283,46.268,46.795,45.7409,0.21,0.7341,0.7925,0.5748,0.9538,smoke
108.3728,93.2044,87.1272,23.0876,25.5199,26.0488,0.3938,0.8463,0.3736,0.318,0.9217,smoke
173.3944,195.0733,74.0517,39.3031,33.0465,22.5056,0.2217,0.6087,2.0648,0.9822,0.7563,no_fire
56.0033,50.5083,41.2561,38.448,29.8759,24.0492,0.2528,0.6232,1.9904,0.9439,0.7356,no_fire
56.6756,59.4344,31.4311,29.6474,30.3212,23.6601,0.1725,0.5275,2.4875,1.1916,0.6456,no_fire
111.0911,115.6539,117.2622,41.3981,44.1413,46.9439,0.1146,0.3693,6.7409,2.0368,0.5515,no_fire
12.1156,37.7244,12.6356,12.511,18.4616,13.3098,0.3239,0.7104,0.9959,0.6471,0.5497,no_fire
83.0017,67.5594,45.8978,17.2627,16.6455,15.0239,0.3101,0.698,0.8838,0.6502,0.6191,no_fire
157.0039,72.9017,26.8067,39.8241,25.8824,16.4402,0.277,0.7968,0.53,0.4269,0.9078,fire
94.6317,92.6789,55.135,21.0282,17.3126,19.449,0.3066,0.7168,0.7596,0.5986,0.7142,no_fire
112.2994,124.4178,142.4006,6.719,8.6333,13.8943,0.6034,0.9632,0.0737,0.0737,0.9112,smoke
163.1172,93.9361,70.9328,52.1947,29.1171,10.3636,0.451,0.8612,0.3413,0.288,0.9519,fire
55.4439,96.71,43.76,18.4128,24.6463,17.1646,0.2374,0.6405,1.3596,0.8225,0.6596,no_fire
87.4744,101.8006,82.6322,15.3175,16.2321,12.6366,0.3174,0.7085,0.7925,0.6179,0.6128,no_fire
231.1972,123.9806,86.1078,19.7159,15.5954,11.4833,0.3741,0.8056,0.4337,0.3963,0.7766,fire
32.3783,34.0839,18.4306,21.4029,21.756,15.9706,0.2804,0.6835,1.0692,0.7052,0.6909,no_fire
223.6617,211.7983,196.1372,15.6697,16.3241,17.3335,0.6772,0.9298,0.28,0.1621,0.8794,smoke
110.0817,89.3061,76.6478,40.0415,37.9891,38.0515,0.1615,0.5534,2.5675,1.1446,0.7733,no_fire
120.5922,71.7544,38.6039,66.6791,36.5924,17.6135,0.2502,0.6445,1.7585,0.8776,0.8636,fire
176.0911,90.9567,50.2733,38.962,36.2918,29.6566,0.1838,0.5915,1.8997,0.9915,0.7793,fire
71.6456,98.8633,66.0906,58.526,61.4399,60.2724,0.1099,0.3725,11.3534,2.4491,0.6032,no_fire
180.9511,120.6267,103.8433,51.954,40.4146,33.881,0.2291,0.7783,0.5278,0.4575,0.9554,fire
178.0506,195.2528,203.5978,75.8695,71.1262,75.1384,0.4833,0.7629,3.4371,0.8339,0.9139,no_fire
188.2739,187.6044,97.3611,40.9124,36.7628,29.9788,0.1638,0.4608,3.9483,1.5084,0.6252,no_fire
152.0511,79.7061,32.2533,44.6394,33.6394,22.1326,0.2121,0.5807,3.3169,1.2001,0.6472,fire
222.5122,177.3044,54.2889,14.5633,32.8538,13.7074,0.366,0.7911,0.8362,0.4824,0.8495,fire
162.4117,124.7561,71.4417,69.4074,72.2503,49.0946,0.151,0.5978,2.852,1.0969,0.9239,fire
25.5078,28.23,13.93,15.6863,15.4099,15.6705,0.5851,0.8568,0.7063,0.3413,0.6396,no_fire
67.9372,88.4667,36.86,40.9212,43.026,31.3191,0.1261,0.4143,5.8952,1.8354,0.5713,no_fire
177.945,163.6067,148.7428,17.6664,16.3578,13.1357,0.4459,0.93,0.14,0.14,0.9342,smoke
174.0828,100.2694,61.2639,60.1263,27.2138,13.5807,0.1947,0.5654,2.0777,1.0675,0.7281,fire
54.0017,64.6683,63.8783,45.7346,50.6748,55.3119,0.2631,0.5973,4.2098,1.2494,0.7844,no_fire
66.26,69.7122,49.7517,24.1163,21.6169,21.4351,0.275,0.6521,1.3316,0.7988,0.6484,no_fire
135.6494,150.9333,172.6467,27.7533,26.7814,23.0789,0.409,0.9459,0.1083,0.1083,0.981,smoke
146.29,99.0317,47.6189,41.6219,30.6206,11.3965,0.3668,0.8756,0.2557,0.25,0.9656,smoke
152.8078,151.6978,157.2583,28.1946,41.9459,51.5432,0.3189,0.8421,0.3594,0.3231,0.9697,smoke
204.7139,181.5694,140.9256,15.2007,15.2687,14.1883,0.4766,0.9327,0.1361,0.1349,0.9287,smoke
124.9506,74.6994,75.6767,24.2888,14.144,7.8832,0.5043,0.9197,0.1633,0.161,0.9174,smoke
221.5594,119.7744,110.6661,21.0121,35.369,33.4582,0.3013,0.8647,0.2937,0.2744,0.961,fire
112.0911,97.4006,77.3156,29.4359,21.4695,23.6634,0.2696,0.7162,0.8322,0.6111,0.8083,no_fire
72.3983,34.1867,10.2739,89.614,59.2905,21.8423,0.5527,0.7238,4.894,1.0505,0.8275,fire
125.3889,107.7333,91.3483,40.9845,33.4308,22.641,0.3282,0.8785,0.2863,0.25,0.9689,smoke
72.4678,71.4278,53.4783,44.3838,37.7938,39.2301,0.167,0.5898,1.7642,0.9728,0.8521,no_fire
88.8178,101.5939,123.35,19.6631,19.3847,22.2101,0.3266,0.7629,0.5981,0.4949,0.8033,smoke
237.1217,144.9539,59.9383,17.9204,27.4742,21.9184,0.2232,0.6197,1.3577,0.8588,0.7163,fire
221.1089,220.0644,223.5467,9.0466,7.6758,6.693,0.6456,0.9785,0.0431,0.0431,0.9384,smoke
139.6872,142.71,148.2056,44.1443,54.3005,63.1472,0.2763,0.8337,0.3844,0.3413,0.9826,smoke
68.2122,69.115,59.4789,11.4812,11.7276,12.4257,0.4236,0.8161,0.3991,0.373,0.675,no_fire
53.1983,59.7517,48.2017,19.5092,19.7295,18.3551,0.2795,0.6791,1.1315,0.7222,0.6293,no_fire
157.1489,122.2344,80.4417,18.5006,19.0451,21.999,0.371,0.8757,0.2908,0.2557,0.9038,smoke
175.3778,84.5417,45.0672,49.3604,38.5446,31.0411,0.1685,0.5954,2.0034,0.9909,0.8175,fire
206.8883,119.9294,90.0106,55.0773,29.3142,22.9448,0.3038,0.8203,0.8827,0.4359,0.8898,fire
181.0683,78.6017,32.61,23.6702,19.1288,11.171,0.5059,0.8291,0.623,0.3861,0.7733,fire
149.1172,54.5878,9.7489,34.4625,24.4217,14.8982,0.4531,0.8285,0.5102,0.3707,0.8975,fire
189.3744,98.6583,80.6544,28.3656,14.0689,12.4674,0.3996,0.8273,0.3645,0.3486,0.7985,fire
149.2,106.4539,70.8139,81.434,84.3802,56.8452,0.1918,0.7004,1.3061,0.7075,0.9746,fire
121.4444,138.4478,157.2267,30.0282,30.3029,29.7484,0.3015,0.8177,0.4802,0.3838,0.9344,smoke
194.5867,206.4433,216.42,26.4888,17.2014,11.937,0.4916,0.9529,0.0941,0.0941,0.9638,smoke
105.4383,110.2717,118.8089,7.4933,4.4076,3.3101,0.6898,0.9895,0.021,0.021,0.961,smoke
115.4911,96.9417,111.6222,38.8966,43.1531,45.5679,0.2229,0.7734,0.5714,0.4728,0.9589,smoke
73.8822,87.8589,24.1222,36.32,38.0435,24.7793,0.2061,0.6245,4.2618,1.1377,0.5994,no_fire
60.2561,64.4967,39.0017,11.6884,10.021,12.3903,0.4979,0.8418,0.3679,0.3248,0.6272,no_fire
77.8506,78.2417,52.0367,14.4625,13.0079,12.4059,0.3827,0.7273,0.657,0.5641,0.5745,no_fire
187.9833,59.9494,20.8522,48.8406,27.3981,20.6617,0.267,0.6858,1.6769,0.7902,0.7401,fire
190.2428,118.2244,29.7128,60.129,56.5137,23.9089,0.1505,0.6195,2.4552,0.9926,0.8877,fire
177.6861,123.3089,63.9978,36.502,43.3016,40.2963,0.1422,0.4272,7.5471,2.0074,0.4374,fire
156.9322,117.6906,112.8089,39.8312,16.1424,23.2588,0.3,0.6513,1.2166,0.7823,0.4807,fire
144.2556,153.8394,158.5139,28.851,25.8072,25.5969,0.3265,0.8325,0.3759,0.3418,0.9305,smoke
198.0683,68.3239,11.7978,21.0511,20.764,8.8081,0.5373,0.8898,0.3668,0.2443,0.8767,fire
60.23,122.7239,54.0222,21.0326,26.7556,18.3311,0.2238,0.6066,1.7618,0.9408,0.6239,no_fire
188.595,177.8089,166.2239,18.5433,17.9914,15.7447,0.4285,0.8901,0.2647,0.2273,0.8873,smoke
93.15,114.7739,109.3817,33.1849,34.8989,29.6998,0.1602,0.5377,2.5692,1.1814,0.7214,no_fire
198.1311,167.8922,141.905,22.9261,30.8306,35.7497,0.3478,0.8983,0.2211,0.2063,0.9662,smoke
224.3994,147.6439,43.4794,36.3264,61.8969,46.6893,0.1131,0.4516,6.0193,1.7392,0.7193,fire
209.1139,215.3028,222.2939,7.1677,10.9954,15.1527,0.5532,0.9674,0.0652,0.0652,0.9423,smoke
188.5583,120.4333,53.2828,55.6381,40.7199,15.3944,0.2093,0.713,0.9388,0.6338,0.9306,fire
149.8622,133.8061,118.6172,36.5764,44.4184,48.0696,0.2669,0.8786,0.2455,0.2432,0.9829,smoke
147.7239,115.8494,101.4106,25.657,24.5566,25.2143,0.3302,0.8188,0.665,0.4087,0.864,smoke
163.775,176.6583,188.615,35.6228,41.731,41.2103,0.1718,0.6138,1.8146,0.9337,0.8552,smoke
86.125,73.7011,81.49,25.4565,24.1806,21.3684,0.2646,0.6562,1.3543,0.7965,0.7085,no_fire
95.1617,56.2333,17.2011,30.2799,22.4628,15.7641,0.3113,0.725,0.8464,0.5992,0.8084,no_fire
109.615,116.9522,124.3256,7.8378,4.7796,3.456,0.8567,0.9966,0.0068,0.0068,0.9738,smoke
33.0811,32.2356,31.1844,16.5125,17.7699,18.7859,0.6458,0.8608,0.5561,0.3226,0.7837,no_fire
154.9978,125.0783,100.3511,4.8686,6.4616,7.2323,0.6808,0.9742,0.0516,0.0516,0.9007,smoke
107.5183,180.9661,30.8056,33.2964,41.9015,11.8828,0.2335,0.7725,0.58,0.4758,0.9476,no_fire
202.5539,193.9817,181.2078,5.2827,5.8909,7.5991,0.7896,0.983,0.034,0.034,0.9023,smoke
121.8444,114.0806,93.955,18.4269,16.6223,15.0563,0.4243,0.9116,0.1769,0.1769,0.9258,smoke
145.0622,126.295,100.52,36.4385,34.7884,28.7694,0.2969,0.8242,0.47,0.3713,0.9513,smoke
151.0628,157.2244,167.1539,17.3604,16.9735,15.356,0.5364,0.8667,0.3776,0.2846,0.8436,smoke
135.5778,108.0767,85.5333,14.7086,14.2529,10.8851,0.4882,0.9563,0.0873,0.0873,0.9512,smoke
103.885,114.1961,73.3067,26.215,30.1948,19.9819,0.2243,0.6291,1.2965,0.8339,0.8015,no_fire
76.4017,78.8844,28.6272,38.3991,42.4011,27.0786,0.1373,0.4507,4.3441,1.5777,0.6591,no_fire
128.0083,105.0367,113.9922,23.7634,16.4447,16.0558,0.4464,0.9408,0.1185,0.1185,0.9537,smoke
93.7078,80.705,53.08,43.4474,35.1656,28.2518,0.2085,0.6285,1.7132,0.8923,0.8351,no_fire
9.6911,27.6567,48.1167,8.3417,8.3328,6.455,0.7618,0.9215,0.1678,0.1587,0.6792,no_fire
208.2017,163.0294,69.615,48.7169,55.4802,71.1175,0.1736,0.5738,3.0879,1.1706,0.8451,fire
98.5533,125.2478,72.9639,30.1684,26.4087,24.5384,0.206,0.5641,2.2551,1.085,0.5965,no_fire
135.3672,127.2389,122.5211,19.9171,22.7887,23.2649,0.4345,0.9227,0.2307,0.1672,0.937,smoke
88.4311,105.2322,31.6189,41.8855,34.4529,20.7139,0.1856,0.5935,2.2529,1.0345,0.7591,no_fire
196.0961,94.6611,46.4872,32.0749,35.7784,25.9421,0.1774,0.5566,3.0391,1.208,0.6601,fire
173.5561,75.4017,11.6211,71.6899,50.5406,11.0682,0.2266,0.7147,1.3759,0.691,0.934,fire
62.7239,107.9339,29.8006,35.8963,52.7569,20.4232,0.1488,0.5594,3.1237,1.2121,0.8141,no_fire
76.25,74.2172,26.3944,16.5313,17.4126,12.7761,0.3448,0.755,0.6043,0.5091,0.7426,no_fire
176.6778,68.2233,56.6328,54.0742,30.8973,26.154,0.2304,0.7354,0.8793,0.5856,0.894,fire
84.105,91.5461,99.4456,30.0449,32.42,32.6884,0.305,0.8591,0.3118,0.2868,0.9618,smoke
80.77,99.9933,131.785,8.9512,9.6862,10.6316,0.6974,0.922,0.1587,0.1565,0.7945,smoke
187.8117,93.3567,15.4022,67.2947,46.9855,13.8151,0.2125,0.7126,0.9189,0.631,0.9489,fire
30.325,30.6433,11.5972,15.1071,15.0118,9.6673,0.4499,0.8429,0.3673,0.3231,0.795,no_fire
201.4506,150.0733,91.9083,54.121,58.251,34.3022,0.1296,0.535,3.3503,1.2857,0.8548,fire
145.8678,143.7556,138.5539,29.1818,26.6041,22.2271,0.4073,0.9097,0.1956,0.1831,0.9656,smoke
78.1922,80.2311,45.2472,47.8785,46.6844,48.7592,0.2573,0.6371,2.8724,1.03,0.8371,no_fire
176.22,61.43,9.41,43.988,27.6391,6.5955,0.3669,0.8519,0.3997,0.3135,0.9416,fire
134.1644,56.3744,15.6422,56.9309,45.2181,18.4434,0.1817,0.5723,3.3044,1.2024,0.793,fire
144.2628,76.1694,24.7083,84.5732,61.9105,24.1725,0.1667,0.5837,3.5505,1.2103,0.8829,fire
19.7139,28.4678,24.6744,8.3098,9.7925,8.7971,0.6164,0.8929,0.2211,0.2154,0.7133,no_fire
57.2972,61.5028,34.9611,24.8184,25.7272,21.8448,0.1987,0.5309,2.5743,1.1956,0.4873,no_fire
188.145,182.7711,181.5083,22.1598,30.902,40.9679,0.2995,0.85,0.3231,0.3039,0.9483,smoke
155.2172,155.3256,162.65,23.0499,24.7416,24.6454,0.3742,0.9388,0.1224,0.1224,0.9746,smoke
170.7267,151.5128,158.5117,18.6952,17.8574,18.6711,0.3533,0.7403,1.0612,0.6043,0.6069,smoke
220.9111,208.1078,175.175,37.4896,33.6307,27.5082,0.3596,0.8742,0.3464,0.267,0.9603,smoke
191.1533,92.9367,30.4856,54.1614,41.483,26.0151,0.2179,0.5761,3.0459,1.1854,0.7611,fire
40.1856,61.57,44.4344,17.0638,18.5295,16.4446,0.2785,0.6803,0.9728,0.695,0.6413,no_fire
172.7833,162.3956,124.1628,20.2228,22.5532,23.1364,0.3872,0.8917,0.2166,0.2166,0.9447,smoke
163.8189,153.8144,153.0633,5.6754,5.6465,5.5365,0.705,0.9651,0.0697,0.0697,0.8515,smoke
121.0833,110.0172,100.8583,23.1722,25.7402,26.6443,0.3738,0.924,0.1519,0.1519,0.9702,smoke
153.2044,153.5956,173.1833,6.203,6.8586,11.2197,0.7003,0.9841,0.0317,0.0317,0.9469,smoke
53.8444,55.0022,53.8072,26.7392,28.8532,34.4138,0.2852,0.7013,1.0068,0.6633,0.8483,no_fire
70.9883,79.425,68.1133,16.7069,19.447,15.5346,0.2798,0.6872,0.9433,0.678,0.658,no_fire
122.8967,111.1694,102.595,26.0444,27.6813,27.8639,0.3098,0.8528,0.4478,0.3163,0.9252,smoke
88.5,70.7889,67.9706,19.9268,16.1389,17.1054,0.4326,0.9184,0.1633,0.1633,0.9266,smoke
84.5328,39.9739,10.0994,92.8613,63.3378,17.9704,0.5066,0.7045,6.0227,1.1859,0.8049,fire
193.0239,110.3367,73.03,32.932,41.2205,44.7604,0.2128,0.7279,0.8022,0.5867,0.9215,fire
95.7806,99.71,100.0106,29.3548,33.1611,40.4806,0.3145,0.8356,0.5782,0.3696,0.9317,smoke
188.5406,131.8528,99.2178,35.5757,16.7003,27.5484,0.3428,0.7759,0.6083,0.4745,0.7623,fire
221.2711,126.0456,46.0583,26.9275,25.44,15.5224,0.2228,0.6265,1.3146,0.8407,0.7087,fire
134.9067,113.7183,118.1839,32.8744,24.6813,26.1715,0.2702,0.7756,0.5873,0.4717,0.8895,smoke
128.7972,117.68,112.3278,11.4954,9.6936,10.7779,0.589,0.9433,0.1134,0.1134,0.8706,smoke
131.5183,92.48,82.0989,62.8964,24.7654,23.4295,0.351,0.7662,0.8356,0.5272,0.8849,fire
111.8222,102.6144,93.2039,28.7594,26.7898,25.7188,0.2883,0.844,0.3146,0.3124,0.9461,smoke
40.8294,70.9828,19.0717,15.0869,24.9042,10.394,0.302,0.7917,0.4684,0.4253,0.8734,no_fire
206.2428,130.41,86.9911,57.476,70.518,70.548,0.1871,0.6731,1.8588,0.843,0.9444,fire
67.6272,81.9333,100.095,7.9672,9.7779,12.6845,0.6181,0.9518,0.0964,0.0964,0.8769,smoke
151.1244,124.005,99.7094,21.3123,21.7238,26.548,0.3861,0.8788,0.2506,0.2438,0.93,smoke
64.6494,92.9839,103.1828,52.8828,57.2735,62.828,0.174,0.4515,6.4524,1.8061,0.7441,no_fire
155.4917,144.9878,135.6422,12.034,11.5041,11.0116,0.6201,0.9306,0.3838,0.1763,0.5968,smoke
170.325,164.675,137.8333,20.7274,15.3469,11.4396,0.4468,0.8756,0.2965,0.2568,0.8672,smoke
45.5322,47.9711,43.5728,10.3649,10.7026,9.9666,0.478,0.8369,0.3588,0.3316,0.661,no_fire
151.61,149.2939,150.2089,31.5695,34.3675,37.9116,0.1869,0.5959,2.2347,1.0261,0.7552,smoke
147.8644,113.855,80.4383,34.1007,31.8351,24.0265,0.1502,0.4359,4.3041,1.6082,0.4472,no_fire
149.4922,88.56,37.4217,65.6918,53.6474,26.9426,0.161,0.558,2.5527,1.1378,0.8858,fire
55.4656,60.285,42.3144,17.7418,17.6999,14.3616,0.315,0.7356,0.7177,0.5601,0.7135,no_fire
